es,en,scores,qualify,Espanish_length,English_length,zero,uno,dos
Eso es lo que hace falta en Colombia...,That is what is needed in Colombia...,0.0,neutral,39,37,0.5067299262544479,0.041758241758241756,0.04171494785631518
Así es que se gobierna,This is how it is governed,0.0,neutral,22,26,0.5067299262544479,0.023076923076923078,0.028968713789107765
Mi presi,my pressure,-0.296,negative,8,11,0.3540817905213759,0.007692307692307693,0.011587485515643104
Colombia necesita un presidente asi,Colombia needs a president like that,0.3612,positive,35,36,0.6930019081016966,0.03736263736263736,0.04055619930475087
Cómo le hace falta a Venezuela uan así,How does Venezuela need it like this?,0.3612,positive,38,37,0.6930019081016966,0.040659340659340654,0.04171494785631518
En colombia sería la cárcel de gestores de paz,In Colombia it would be the jail for peace managers,0.5423,positive,46,51,0.7863957506059511,0.04945054945054945,0.05793742757821553
Igual q aquí 😂,Same as here 😂,0.0,neutral,14,14,0.5067299262544479,0.014285714285714287,0.015063731170336036
👏👏👏🔥,👏👏👏🔥,0.0,neutral,4,4,0.5067299262544479,0.0032967032967032967,0.0034762456546929316
En medio de la nada misma igual a ellos....🔥🔥🔥,In the middle of nowhere just like them....🔥🔥🔥,-0.2755,negative,46,46,0.36465370532721364,0.04945054945054945,0.05214368482039398
Acá en colombia los premian,Here in Colombia they are rewarded,0.4939,positive,27,34,0.7614357176009489,0.02857142857142857,0.038238702201622246
Contrario a Colombia Aqui los premian,"Contrary to Colombia, here they are rewarded",0.4939,positive,37,44,0.7614357176009489,0.03956043956043956,0.04982618771726535
Este man si sabe....!! Aprendan dirigentes Colombianos ...!! El que sea.!👏👏,This man does know....!! Learn Colombian leaders...!! Whatever.!👏👏,0.0,neutral,75,66,0.5067299262544479,0.08131868131868132,0.07531865585168018
Porqué nosotros no? @gustavopetrourrego es urgente! Demasiada delincuencia!,Why not us? @gustavopetrourrego it's urgent! Too much crime!,-0.508,negative,75,60,0.2447527203341756,0.08131868131868132,0.06836616454229433
Asi es. Total,That's how it is. Total,0.0,neutral,13,23,0.5067299262544479,0.013186813186813187,0.025492468134414834
Y aca en Colombia los quieren soltar 😂😂😂😂😂🤡🤡🤡🤡,And here in Colombia they want to release them 😂😂😂😂😂🤡🤡🤡🤡,0.0772,positive,46,56,0.5465422103037492,0.04945054945054945,0.06373117033603708
@gustavopetrourrego esto en vez de pagarles,@gustavopetrourego this instead of paying them,0.0,neutral,43,46,0.5067299262544479,0.04615384615384615,0.05214368482039398
Necesitamos gente así acá,we need people like that here,0.3612,positive,25,29,0.6930019081016966,0.026373626373626374,0.03244495944380069
"El Salvador ha sido bendecido con este hombre @nayibbukele Presidente, por favor nunca olvide quién lo puso ahí; mientras lo tenga en memoria; Él mismo será quien lo continuará apoyando y respaldando 🙏🙏","El Salvador has been blessed with this man @nayibbukele President, please never forget who put him there; as long as I have it in memory; He himself will be the one who will continue to support and support him 🙏🙏",0.9055,positive,202,212,0.9736991387757206,0.22087912087912087,0.24449594438006952
@gustavopetrourrego aprenda si? Gracias.,@gustavopetrourrego learn yes? Thanks.,0.6808,positive,40,38,0.8578206384405136,0.04285714285714285,0.04287369640787949
Lo amo❤️,I love him❤️,0.6369,positive,8,12,0.835181269661183,0.007692307692307693,0.012746234067207415
👏,👏,0.0,neutral,1,1,0.5067299262544479,0.0,0.0
👏👏👏👏👏👏,👏👏👏👏👏👏,0.0,neutral,6,6,0.5067299262544479,0.005494505494505494,0.005793742757821553
👏👏👏👏👏👏,👏👏👏👏👏👏,0.0,neutral,6,6,0.5067299262544479,0.005494505494505494,0.005793742757821553
Un presidente así en Colombia 😍,A president like this in Colombia 😍,0.3612,positive,31,35,0.6930019081016966,0.03296703296703296,0.03939745075318656
Alguien a notado que solo se a fijado en la seguridad...y no se muestra gestiones en otras áreas?,Has anyone noticed that they only looked at security... and no steps are shown in other areas?,-0.296,negative,97,94,0.3540817905213759,0.1054945054945055,0.10776361529548088
Excelente Presidente 👏👏👏👏Lastima que seas ajeno.,Excellent President 👏👏👏👏 Too bad you are someone else's.,0.0516,positive,48,56,0.5333402093754834,0.051648351648351645,0.06373117033603708
👏👏👏👏👏👏👏👏,👏👏👏👏👏👏👏👏,0.0,neutral,8,8,0.5067299262544479,0.007692307692307693,0.008111239860950173
"En Colombia necesitamos cómo 500 para tanta porquería que hay en las calles, incluyendo. El gobierno....., 🙏","In Colombia we need about 500 for so much crap that is on the streets, including. The government....., 🙏",-0.4364,negative,108,104,0.2816770666804187,0.11758241758241758,0.11935110081112399
Que diferencia con la izquierda colombiana aliada con el narcotrafico.,What a difference with the Colombian left allied with drug trafficking.,0.0,neutral,70,71,0.5067299262544479,0.07582417582417583,0.08111239860950174
De alguna manera hay que *invertir* el dinero,Somehow you have to *invest* the money,0.0,neutral,45,38,0.5067299262544479,0.048351648351648346,0.04287369640787949
aquí en Colombia falta que hagan unas 10 de esas cárceles con esa capacidad.,here in Colombia they need to build about 10 of those prisons with that capacity.,0.0,neutral,76,81,0.5067299262544479,0.08241758241758242,0.09269988412514485
Y Petro pensando en dejarlos libres!!!Para cuándo un Nayib Bukele en Colombia???,And Petro thinking about letting them go free!!! When will a Nayib Bukele in Colombia???,0.6923,positive,80,88,0.863751224795008,0.08681318681318681,0.10081112398609501
Necesitamos un Nayib Bukele aquí en Colombia urgente 🙏,We urgently need a Nayib Bukele here in Colombia 🙏,0.0,neutral,54,50,0.5067299262544479,0.058241758241758236,0.056778679026651215
👏👏,👏👏,0.0,neutral,2,2,0.5067299262544479,0.001098901098901099,0.0011587485515643105
Los va a poner a estrenar ajjajajajaa,He's going to make them brand new hahahahaha,0.0,neutral,37,44,0.5067299262544479,0.03956043956043956,0.04982618771726535
👏👏👏👏,👏👏👏👏,0.0,neutral,4,4,0.5067299262544479,0.0032967032967032967,0.0034762456546929316
@gustavopetrourrego hijo anda para q teden clase lorito,@gustavopetrourrego son go so they can take parrot class,0.0,neutral,55,56,0.5067299262544479,0.05934065934065934,0.06373117033603708
Dictador bukele (?),Bukele dictator (?),0.0,neutral,19,19,0.5067299262544479,0.01978021978021978,0.02085747392815759
Un gran ejemplo para Colombia,A great example for Colombia,0.6249,positive,29,28,0.8289928317260584,0.030769230769230767,0.031286210892236384
👏👏👏👏👏👏👏,👏👏👏👏👏👏👏,0.0,neutral,7,7,0.5067299262544479,0.006593406593406594,0.006952491309385862
@gustavopetrourrego aprenda que los bandidos deben estar presos y no en la calle,@gustavopetrourrego learn that bandits should be in jail and not on the street,0.0,neutral,80,78,0.5067299262544479,0.08681318681318681,0.08922363847045191
"Y el d Colombia los están sacando y dandole dinero sueldo, mientras tanto Miles de profesionales,personas capacitadas sin recibir una oportunidad de trabajo, estamos viviendo sabroso","And in Colombia they are taking them out and giving them salary money, meanwhile Thousands of professionals, trained people without receiving a job opportunity, we are living tasty",0.0176,positive,182,180,0.5158063018926305,0.19890109890109892,0.20741599073001157
Fantástico,Fantastic,0.5574,positive,10,9,0.7941828683409828,0.00989010989010989,0.009269988412514484
Señor Petro copié lo bueno del Salvador que si tienen un presidente berraco.,"Mr. Petro, I copied the good thing about Salvador that they do have a berraco president.",0.4404,positive,76,88,0.7338455984735186,0.08241758241758242,0.10081112398609501
👏👏👏le aplaudoooo de pie...,👏👏👏 I applaud him standing up...,0.4588,positive,26,32,0.7433345366407096,0.027472527472527472,0.03592120509849363
👏 así es como se hace,👏 this is how it's done,0.0,neutral,21,23,0.5067299262544479,0.02197802197802198,0.025492468134414834
Excelente ese si que es todo un presidente 👏👏👏👏👏,"Excellent, that is quite a president 👏👏👏👏👏",0.5719,positive,48,42,0.8016605641792584,0.051648351648351645,0.047508690614136734
@gustavopetrourrego,@gustavopetrourrego,0.0,neutral,19,19,0.5067299262544479,0.01978021978021978,0.02085747392815759
Crack! EL VERDADERO CAMBIO! 🔥 @nayibbukele,Crack! THE REAL CHANGE! 🔥 @nayibbukele,0.0,neutral,42,38,0.5067299262544479,0.045054945054945054,0.04287369640787949
El mejor presidente de Latam sin duda.,The best president of Latam without a doubt.,0.7438,positive,38,44,0.8903099375999175,0.040659340659340654,0.04982618771726535
Igualita a la picota 😂.,Just like the pillory 😂.,0.3612,positive,23,24,0.6930019081016966,0.024175824175824177,0.026651216685979143
"🤔 despues de todo ..el "" regimen"" no es tan malo...","🤔 after all ..the ""regime"" is not so bad...",0.0,neutral,51,43,0.5067299262544479,0.054945054945054944,0.04866743916570104
👏👏,👏👏,0.0,neutral,2,2,0.5067299262544479,0.001098901098901099,0.0011587485515643105
Admiración total para todo lo que ha hecho ese presidente 👏🔥😍,Total admiration for everything that president has done 👏🔥😍,0.5423,positive,61,59,0.7863957506059511,0.06593406593406594,0.06720741599073002
Yooooo quierooooooo ese presidente 🇨🇴🇨🇴🇨🇴👋👍🙏,Yooooo I love that president 🇨🇴🇨🇴🇨🇴👋👍🙏,0.6369,positive,44,38,0.835181269661183,0.04725274725274725,0.04287369640787949
Reeducar Reculturizar,Reeducate Reculturate,0.0,neutral,21,21,0.5067299262544479,0.02197802197802198,0.023174971031286212
Petro no lo hace porque alla puede terminar metido 😂😂😂,Petro doesn't do it because he can end up there 😂😂😂,0.0,neutral,54,51,0.5067299262544479,0.058241758241758236,0.05793742757821553
"@gustavopetrourrego así es que se castiga la delincuencia vea ese país como avanza en tema de seguridad, usted pensando en volverlos gestores de paz.","@gustavopetrourego that's how crime is punished, see how that country advances on security issues, you're thinking of turning them into peace managers.",-0.1531,negative,149,151,0.42777577226548397,0.16263736263736264,0.17381228273464658
Qie venga a Colombia a darnun curso de como gobernar,Come to Colombia to give a course on how to govern,0.0,neutral,52,50,0.5067299262544479,0.05604395604395604,0.056778679026651215
Y si nacionalizamos a don Nayib? 🤔,And if we nationalize Don Nayib? 🤔,0.0,neutral,34,34,0.5067299262544479,0.03626373626373626,0.038238702201622246
Y los genios del gobierno de colombia dicen que no se deben construir más cárceles si no darles Plata para que sigan delinquiendo.,"And the geniuses of the Colombian government say that more prisons should not be built, if not given money to continue committing crimes.",0.0772,positive,130,137,0.5465422103037492,0.14175824175824175,0.15758980301274622
"El que hacía cárceles ya no está, Pablo Escobar.","The one who made prisons is no longer here, Pablo Escobar.",-0.296,negative,48,58,0.3540817905213759,0.051648351648351645,0.0660486674391657
Que envidia !!!,What envy !!!,-0.4545,negative,15,13,0.27234283946160587,0.015384615384615385,0.013904982618771726
"Uno inaugurando cárceles , y el otro los quiere dejar libres y darles subsidios. Bien por Nayib Bukele👏","One opening prisons, and the other wants to set them free and give them subsidies. Good for Nayib Bukele 👏",0.7351,positive,103,106,0.8858233200969521,0.11208791208791209,0.12166859791425261
👏👏👏👏👏👏👏👏👏,👏👏👏👏👏👏👏👏👏,0.0,neutral,9,9,0.5067299262544479,0.008791208791208791,0.009269988412514484
Que genial!! Un presidente con pantalones!!! 👏👏,How wonderful!! A president with pants!!! 👏👏,0.7067,positive,47,44,0.8711773503171574,0.05054945054945054,0.04982618771726535
"Y el guerrillo M19 indultado presidente de la república popular de Colombia, hace lo contrario !! Legalizar todo el hampa y terrorismo !","And the M19 guerrilla pardoned president of the people's republic of Colombia, does the opposite! Legalize all the underworld and terrorism!",-0.6467,negative,136,140,0.1732246918673611,0.14835164835164835,0.16106604866743918
Y acá en mi quería patria quieren en libertad lo peor de la sociedad y lo peor esque hay quienes apoyan y aplauden,And here in my beloved homeland they want the worst of society to be free and the worst is that there are those who support and applaud,0.5267,positive,114,135,0.7783507812902892,0.12417582417582418,0.1552723059096176
Excelente 👏coge ejemplo @gustavopetrourrego,Excellent 👏 take an example @gustavopetrourrego,0.5719,positive,43,47,0.8016605641792584,0.04615384615384615,0.05330243337195829
